SAMPLE_ID,A_SECTOR,SHELF,SAMPLE_DATE,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
GY056,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,2,2,6,0,0,0,0,0
GY057,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,2,3,8,0,0,0,0,1
GY058,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,2,4,9,0,0,0,0,2
GY059,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,2,5,10,0,0,0,0,0
GY060,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,3,1,0,0,0,0,0,0
GY061,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,3,2,0,0,0,0,0,0
GY062,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,3,3,1,0,0,0,0,0
GY063,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,3,4,3,0,0,0,0,0
GY064,CB,O,7/08/2001,Wreck Island,WRECK ISLAND REEF,23051S,2002,10,-23.33333333,151.9666667,C,C,PZ,Preservation,3,5,3,0,0,0,0,0
GY065,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,1,1,3,0,0,0,0,1
GY066,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,1,2,2,0,0,0,0,2
GY067,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,1,3,4,0,0,0,0,2
GY068,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,1,4,4,0,0,0,0,2
GY069,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,1,5,2,0,0,0,0,1
GY070,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,2,1,0,0,0,0,0,0
GY071,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,2,2,1,0,0,0,0,1
GY072,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,2,3,3,0,0,0,0,0
GY073,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,2,4,2,0,0,0,0,1
GY074,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,2,5,0,0,0,0,0,2
GY075,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,3,1,0,0,0,0,0,0
GY076,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,3,2,0,0,0,0,0,0
GY077,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,3,3,0,0,0,0,0,0
GY078,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,3,4,0,0,0,0,0,0
GY079,CB,O,8/08/2001,Broomfield Reef,BROOMFIELD REEF,23048S,2002,10,-23.275,151.9416667,O,O,GUB,Conservation Park,3,5,0,0,0,0,0,0
GZ025,SW,M,10/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,5
GZ026,SW,M,10/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,1,2,0,0,0,1,0,2
GZ027,SW,M,10/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,1,3,1,0,0,0,0,2
GZ028,SW,M,10/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,3
GZ029,SW,M,10/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,3
GZ055,SW,M,11/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,1,1,1,0,0,0,0,6
GZ056,SW,M,11/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,1,2,1,0,0,0,0,8
GZ057,SW,M,11/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,1,3,1,0,0,0,0,5
GZ058,SW,M,11/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,1,4,0,0,0,0,0,1
GZ059,SW,M,11/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,1,5,1,0,0,0,0,6
GZ030,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0
GZ031,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,2
GZ032,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,1
GZ033,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0
GZ034,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,2,5,2,0,0,0,0,2
GZ035,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,3,1,4,0,0,0,0,2
GZ036,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,3,2,2,0,0,0,0,3
GZ037,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,3,3,3,0,0,0,0,2
GZ038,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,3,4,3,0,0,0,0,4
GZ039,SW,M,11/08/2001,Snake Reef,SNAKE (22088),22088S,2002,10,-22.025,152.15,O,O,GUB,Habitat Protection,3,5,4,0,0,0,0,4
GZ040,SW,M,12/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,1,1,0,0,0,0,0,0
GZ041,SW,M,12/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,1,2,0,0,0,0,0,0
GZ042,SW,M,12/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,1,3,0,0,0,0,0,2
GZ043,SW,M,12/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,1,4,0,0,0,0,0,0
GZ044,SW,M,12/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,1,5,0,0,0,0,0,0
GZ060,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,2,1,0,0,0,0,0,3
GZ061,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,2,2,1,0,0,0,0,4
GZ062,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,2,3,0,0,0,0,0,2
GZ063,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,2,4,0,0,0,0,0,2
GZ064,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,2,5,1,0,0,0,0,3
GZ065,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,3,1,0,0,0,0,0,1
GZ066,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,3,2,0,0,0,0,0,3
GZ067,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,3,3,0,0,0,0,0,4
GZ068,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,3,4,0,0,0,0,0,2
GZ069,SW,M,12/08/2001,Reef 21-529,21529S,21529S,2002,10,-21.86666667,152.175,C,C,PZ,Preservation,3,5,0,0,0,0,0,3
GZ045,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,2,1,0,0,0,0,0,0
GZ046,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,2,2,0,0,0,0,0,0
GZ047,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,2,3,0,0,0,0,0,0
GZ048,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,2,4,0,0,0,0,0,0
GZ049,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,2,5,0,0,0,0,0,2
GZ050,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,3,1,0,0,0,0,0,0
GZ051,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,3,2,0,0,0,0,0,0
GZ052,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,3,3,0,0,0,0,0,0
GZ053,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,3,4,0,0,0,0,0,0
GZ054,SW,M,13/08/2001,Gannet Cay,GANNETT CAY REEF,21556S,2002,10,-21.98333333,152.475,C,C,MNPB/SC,Marine National Park,3,5,0,0,0,0,0,0
GZ070,SW,M,13/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,0
GZ071,SW,M,13/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,0
GZ072,SW,M,13/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0
GZ073,SW,M,13/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,1
GZ074,SW,M,13/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,4
GZ615,SW,M,14/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,3
GZ616,SW,M,14/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,1,2,1,0,0,0,0,5
GZ617,SW,M,14/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,1,3,1,0,0,0,0,3
GZ618,SW,M,14/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,3
GZ619,SW,M,14/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,5
GZ075,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0
GZ076,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,1
GZ077,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,4
GZ078,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0
GZ079,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,1
GZ080,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,3
GZ081,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,0
GZ082,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,0
GZ083,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,4,0,0,0,0,0,0
GZ084,SW,M,14/08/2001,Horseshoe Reef,HORSESHOE,22104S,2002,10,-22.03333333,152.5916667,O,O,GUB,Habitat Protection,3,5,1,0,0,0,0,0
GZ085,SW,O,15/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,1
GZ086,SW,O,15/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,1
GZ087,SW,O,15/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,2
GZ088,SW,O,15/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,2
GZ089,SW,O,15/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,3
GZ090,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0
GZ091,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,0
GZ092,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0
GZ093,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,0
GZ094,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,1
GZ095,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,0
GZ096,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,2
GZ097,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,0
GZ098,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,3,4,0,0,0,0,0,2
GZ099,SW,O,16/08/2001,East Cay,EAST CAY REEF,21305S,2002,10,-21.49166667,152.5583333,O,O,GUB,Habitat Protection,3,5,0,0,0,0,0,0
GZ600,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,1,1,0,0,0,0,0,0
GZ601,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,1,2,0,0,0,0,0,0
GZ602,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,1,3,0,0,0,0,0,0
GZ603,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,1,4,0,0,0,0,0,0
GZ604,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,1,5,0,0,0,0,0,0
GZ605,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0
GZ606,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,0
GZ607,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0
GZ608,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,1
GZ609,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,0
GZ610,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,2
GZ611,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,1
GZ612,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,3,3,0,0,0,0,0,1
GZ613,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,3,4,0,0,0,0,0,1
GZ614,SW,O,17/08/2001,Turner Cay,TURNER REEF,21562S,2002,10,-21.725,152.5583333,O,O,GUB,Habitat Protection,3,5,0,0,0,0,0,0
GZ620,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,2,1,0,0,0,0,0,0
GZ621,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,2,2,0,0,0,0,0,1
GZ622,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,2,3,0,0,0,0,0,0
GZ623,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,2,4,0,0,0,0,0,1
GZ624,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,2,5,0,0,0,0,0,0
GZ625,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,3,1,0,0,0,0,0,1
GZ626,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,3,2,0,0,0,0,0,2
GZ627,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,3,3,1,0,0,0,0,7
GZ628,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,3,4,0,0,0,0,0,1
GZ629,SW,M,18/08/2001,Chinaman Reef (22-102),CHINAMAN REEF(22102),22102S,2002,10,-22.00833333,152.6583333,O,O,GUB,Habitat Protection,3,5,0,0,0,0,0,2
HA030,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,1,1,1,0,0,0,0,1
HA031,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,1,2,1,0,0,0,0,1
HA032,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,1,3,0,0,0,0,0,0
HA033,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,1,4,2,0,0,0,0,2
HA034,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,1,5,2,0,0,0,0,2
HA035,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,2,1,0,0,0,0,0,0
HA036,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,2,2,0,0,0,0,0,2
HA037,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,2,3,0,0,0,0,0,0
HA038,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,2,4,2,0,0,0,0,2
HA039,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,2,5,0,0,0,0,0,1
HA040,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,3,1,0,0,0,0,0,1
HA041,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,3,2,0,0,0,0,0,3
HA042,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,3,3,0,0,0,0,0,3
HA043,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,3,4,0,0,0,0,0,0
HA044,CA,O,15/09/2001,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2002,10,-16.05,145.8583333,O,C,HP,Marine National Park,3,5,0,0,0,0,0,1
HA046,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,1,1,1,0,0,0,0,1
HA047,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,1,2,0,0,0,0,0,2
HA048,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,1,3,0,0,0,0,0,1
HA049,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,1,4,0,0,0,0,0,1
HA050,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,1,5,1,0,0,0,0,1
HA051,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,2,1,0,0,0,0,0,1
HA052,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,2,2,0,0,0,0,0,1
HA053,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,2,3,1,0,0,0,0,1
HA054,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,2,4,0,0,0,0,0,0
HA055,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,2,5,0,0,0,0,0,0
HA056,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,3,1,0,0,0,0,0,1
HA057,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,3,2,0,0,0,0,0,0
HA058,CA,O,16/09/2001,Opal Reef,OPAL (2),16025S2,2002,10,-16.21666667,145.8916667,O,O,GUB,Conservation Park,3,3,0,0,0,0,0,0
